Unnamed: 0,Título,Nota,N_Avaliações,Desconto,Marca,Material,Gênero,Temporada,Review1,Review2,Review3,Qtd_Vendidos,Preço,Nota_MinMax,N_Avaliações_MinMax,Desconto_MinMax,Preço_MinMax,Marca_Cod,Material_Cod,Temporada_Cod,Qtd_Vendidos_Cod,Marca_Freq,Material_Freq
1619,Conjunto Blusa Calça Feminina Roupa Inverno Promoção J11,4.8,38.0,11.0,confecção própria,malha crepe,Feminino,não definido,"Eu amei meus conjuntos, são lindos, as cores iguais os da foto, o tecido bom, os conjuntos são muito confortáveis,amei com certeza comprarei outras cores. Recomendo, vocês também vão gostar.","Conjunto lindo. A numeração é perfeita, comprei o p, serviu certinho, tenho 1,64 de altura,e peso 61 kg, ficou lindo no corpo,o tecido é maravilhoso, comprarei mais concertesa.","Adorei já vou pedir outro, de outra cor ficou perfeito.",+100,78.22,0.9259259259259259,0.004076685764654033,0.09836065573770492,0.11483237270215887,195,90,1,100.0,0.00045475216007276033,0.00045475216007276033
1620,Bermuda Infantil Tactel Verde Com Filete Lateral Uniforme,,,,prl têxtil,poliéster,Meninos,primavera/verão,,,,1,17.99,,,,0.012124415947614334,626,122,7,1.0,0.00045475216007276033,0.11732605729877217
1621,"Cardigan Masculino Alongado Sem Mangas,roupa Boutique",4.5,19.0,,visage tricot,,Masculino,primavera/verão,"Acho que poderia ser um pouco mais longo na frente, mas eu gostei. Material ok.","Boa qualidade, veste bem e super confortável!.","Produto bom amei. Gostaria só. Que fosse outro tecido, mais é leve e bonito.",+100,71.99,0.8148148148148148,0.001983252534156016,,0.10420858770164729,804,178,7,100.0,0.00045475216007276033,
1622,Kit 3 Calças Jogger Masculina Jeans Com Punho Elastico,4.3,779.0,9.0,gbgsports,sarja,Masculino,outono/inverno,"Calças com material inferior. Não vieram do mesmo tamanho. Pedi tamanho m/42 parece ser p e a que ficou boa parece ser g. Essas medidas não são confiáveis. O elástico do calcanhar de uma delas está frouxo. Tive preguiça de devolver. Esse deslocamento de ir até os correios me desanima. Comprei mais duas em outra loja. Vieram perfeitas. As daqui consegui vender pra compensar. Quem não liga pra esses detalhes pode comprar, fora isso não aconseho.","O produto veio com manchas e com mal cheiro e a qualidade do pano e horrível, não recomendo efetuarem uma compra nessa loja nem responder o chat que mandei falando das avarias do produto responderam totalmente sem suporte.","Comprei o kit que são três, porém são todas as três com a mesma numeração ,mas três tamanhos diferentes ,duas dá pra eu usar ,uma está perdida pelo tamanho, não compraria novamente, assim como de outros que atenderam minhas espectativas voltei à comprar novamente , tanto pra mim quanto aos meus próximos ,a qualidade atende ao que é descrito,.",+1000,182.34,0.7407407407407406,0.0857205817540767,0.06557377049180327,0.2923842979434535,324,138,3,1000.0,0.005911778080945885,0.015461573442473852
1623,Roupa Apicultor E Luva Tirar Abelha Mel Promoção C Mascara,4.1,190.0,,sr apicultura,poliéster,Sem gênero,não definido,"O tamanho médio ficou um pouco justo para uma pessoa de 62kg e 1,65 altura. O material é bom. Vou comprar outros em breve para as filhas.","Produto com ótimo custo benefício, porém tem que usar uma roupa de moletom por baixo. Caso você se depra com um exame muito defensivo pode levar algumas ferroadas de baixa profundidade como aconteceu comigo.
Mais nada que interfira de realias as atividades no campo.
Gostei muito e recomendo pelo bom custo benefício.",Tecido muito fino! não impede as picadas.,+1000,189.9,0.6666666666666666,0.02082415160863817,,0.3052760819890181,731,122,1,1000.0,0.0050022737608003635,0.11732605729877217
1624,Cinto Porta Número E Gel Para Corrida - Ciacool,4.8,37.0,,ciacool,,Sem gênero,não definido,"Ótimo, perfeito para o que eu precisava.",Material de boa qualidade. Simples e pratico.,Excelente.,+500,36.9,0.9259259259259259,0.003966505068312032,,0.044370928685924765,182,178,1,,0.004092769440654843,
1625,Kit Roupa Uniforme Figurino Ballet Rosa Aulas Infantil Df,4.9,122.0,,outros,,Meninas,não definido,"Custo benefício ok, medidas corretas.
Só a meia calça que achei um pouco fina. Mas de resto tudo ok ficou perfeito minha filha amou veste muito bem!.",Ótimo produto eu amei e minha filha mais ainda. Só o collant veio um pouquinho grande mas nada que não dê para ajustar. O bom que dura mais tempo. Podem comprar sem medo.,"Produto muito bom, superou minhas expectativas. Recomendo.",+1000,119.9,0.9629629629629631,0.013331864257382108,,0.1859077111967532,586,178,1,1000.0,0.002273760800363802,
1626,Roupa De Ballet Infantil  Linda Na Cor Preta Balé Bailarina,5.0,8.0,,ballet laços,,Meninas,não definido,Perfeito em tudo.,"Muito bom, dentro do que eu esperava.",,+25,125.97,0.9999999999999999,0.0007712648743940062,,0.19625865420688246,92,178,1,25.0,0.0036380172805820826,
1627,Shorts Masculino Squadra 21 adidas,4.7,82.0,30.0,adidas,poliéster,Masculino,não definido,Top top original só alegria.,"O tecido do short é fino, mas parece ser resistente. Pelo preço, deveria ter pelo menos bolsos, o que é um ponto negativo. Porém tem uma ótima elasticidade para realização de ejercicios físicos. Dependendo da cor e do tamanho, a roupa de baixo pode aparecer.",Excelente produto.,+100,119.99,0.888888888888889,0.008924636403702071,0.4098360655737705,0.18606118481634323,13,122,1,100.0,0.010914051841746248,0.11732605729877217
1628,Kit 4 Calças Moletom Infantil Tamanho 1 Ao 8 Calça Moleton,,,39.0,colbacho,85% algodão 15% outras fibras,Meninos,outono/inverno,,,,2,92.58,,,0.5573770491803279,0.13931994133897208,192,11,3,2.0,0.005457025920873124,0.0009095043201455207
1629,Kit 6 Saquinhos Para Maternidade Bebê Luxo - Cores Lisa,4.6,7.0,,pedrinho enxovais,,Bebês,não definido,Perfeito superou minhas expectativas.,,,+5,139.9,0.8518518518518517,0.0006610841780520054,,0.22001295999454318,598,178,1,5.0,0.00045475216007276033,
1630,Organizador Mala Viagem Kit 6 Peças Super Resistente E Leve,,,10.0,jacki design,,,não definido,,,,+25,119.9,,,0.0819672131147541,0.1859077111967532,383,178,1,25.0,0.00045475216007276033,
1631,Short Bermuda Palmeiras Tropical Summer,,,,overfame,poliéster,Masculino,primavera/verão,,,,1,119.9,,,,0.1859077111967532,587,122,7,1.0,0.002273760800363802,0.11732605729877217
1632,Kit C/ 3 Faixas + 1  Extensor De Calça Para Gestante - Roupa,4.3,358.0,,sulebe,,Feminino,não definido,"Produto com bom acabamento, mas a linha de acabamento interno é vermelha sendo que ocasionalmente fica aparente durante o uso do produto, poderiam ter o cuidado de fazer com a linha da mesma cor do tecido.",Visto 42 o p ficou otimo! o outro tamanho ficaria enorme. Estou com 22s de gestaçao.,"Visto 44 e comprei g, mais ficou muito grande, estou com 18semanas, acredito que a partir das 20 semanas, consiga fazer bom uso. O material não é algodão é malha.",+5mil,,0.7407407407407406,0.03933450859409432,,,741,178,1,,0.001364256480218281,
1633,Calça Levis Jeans Feminina Super Skinny 720 Elastano C. Alta,4.9,8.0,,levi's,algodão/elastano,Feminino,primavera/verão,"Perfeita, podem comprar 🥰.
Original mesmo!.",É muito top. Amei é perfeita no corpo. Vale a pena. Recomendo a compra.,,+50,,0.9629629629629631,0.0007712648743940062,,,436,36,7,50.0,0.009095043201455207,0.001364256480218281
1634,Bermuda Jeans Roupas Femininas Plus Size Com Lycra Cós Alto,4.8,20.0,,tôquetô modas,algodão,Feminino,primavera/verão,Produto maravilhoso.,Linda bermuda ficou. Otima.,"Olá! adorei as bermudas, super confortável! material do jeans e muito bom! adorei e recomendo!.",+100,68.3,0.9259259259259259,0.0020934332304980165,,0.09791616929845504,785,25,7,100.0,0.00045475216007276033,0.17644383810823103
1635,Lote 5 Toucas Malha Bebe Infantil Duplo Tecido Em Algodão,,,,yasmin bebê,,Bebês,não definido,,,,+5,37.9,,,,0.046076191125814264,828,178,1,5.0,0.0018190086402910413,
1636,Kit 10 Cuecas Boxer Lupo Cueca Box Algodão Atacado Original,4.6,78.0,11.0,lupo,algodão,Masculino,outono/inverno,Maravilhoso confortável e belíssimo acabamento.,"Excelente produto, super recomendo!.","Meu esposo já é acostumado a usar essa marca, as cuecas chegaram exatamente iguais a que compramos em loja física. O unixo problema é que todas chegaram de tamanho um pouco menor que o normal, mesmo estando marcado o tamanho correto.",+1000,218.61,0.8518518518518517,0.008483913618334067,0.09836065573770492,0.35423416663824564,463,25,3,1000.0,0.04229195088676671,0.17644383810823103
1637,Uniforme Infantil Manchester City Personalizado Nome Número,,,,sports shops,,Sem gênero infantil,não definido,,,,+5,86.5,,,,0.12895194570444393,729,178,1,5.0,0.002273760800363802,
1638,Roupas Femininas Shorts Jeans Lycra - Kit Com 2,4.7,7.0,,mr jeans,jean,Feminino,primavera/verão,Gostei do produto achei lindas mas perdoe 42 não deu pra usar ego meu.,Adorei o produto ecelente qualidade.,Gostei mas não tinha nada a ver com a foto.,+50,109.8,0.888888888888889,0.0006610841780520054,,0.16868456055386924,540,74,7,50.0,0.008640291041382447,0.02546612096407458
1639,Kit 3 Calça Jeans Feminina Levanta Bumbum Atacado,4.3,9.0,8.0,stillger,algodão,Feminino,outono/inverno,"Linda ,mas a costura está abrindo.","Foi a numeração que pedi e uso normalmente, porém ficou muito pequeno, recomendo comprar 2 números maiores.",Tamanho muito menores do que o pedido.,+50,179.41,0.7407407407407406,0.0008814455707360071,0.04918032786885246,0.28738787899457724,736,25,3,50.0,0.03274215552523874,0.17644383810823103
1640,Kit 21 Pçs Enxoval Bebes Roupas Para Recem Nascido Atacado,4.0,90.0,,as marias baby kids,,Bebês,não definido,"Horrível comprei mais pela calça.
Gastei dinheiro atoa me arrependi.",Ótimo.,Top.,+100,85.07,0.6296296296296297,0.009806081974438078,,0.12651342041540192,57,178,1,100.0,0.00045475216007276033,
1641,Macacão De Segurança C/ Capuz Luxo Branco Ip-100,,,5.0,azefix,polipropileno,Sem gênero,não definido,,,,+50,43.7,,,0.0,0.05596671327717337,76,120,1,50.0,0.00045475216007276033,0.00045475216007276033
1642,Shorts Saia Paetê Feminino Curto Moda Blogueira De Luxo,,,,roupa para gordinha pluss novidade,elastano lançamento balada noite,Feminino,primavera/verão,,,,3,78.2,,,,0.11479826745336108,664,63,7,3.0,0.0009095043201455207,0.0009095043201455207
1643,Lacre De Autenticidade Segurança Cordinha Tag Roupas 1.000,4.8,6.0,10.0,distribuido mm variedades,,Sem gênero,não definido,"Muito bom, superou minhas expectativas nesses lacres!.",,,+50,34.81,0.9259259259259259,0.0005509034817100045,0.0819672131147541,0.04080693018655572,235,178,1,50.0,0.00045475216007276033,
1644,Calça Jeans Branca Feminina Cintura Alta Cos Alto Com Lycra,,,,rebel cat,jeans,Feminino,outono/inverno,,,,3,78.9,,,,0.11599195116128375,647,75,3,3.0,0.008640291041382447,0.030013642564802184
1645,Roupa Descendentes Infantil Cosplay Evie Disney Brinde P A G,4.5,4.0,,fantasias carol ef,,Meninas,não definido,O produto é bom. Minha filha adorou.,"O produto é de qualidade, tecido confortável e bem bonito. Mas, para a minha filha, o g ficou um pouco apertado, ele diz ser 9 a 12, e ela usa 9/10. Então se você for comprar a numeração exata pode ser arriscado.
Mas fora isso eu gostei muito do produto!.",,+100,75.9,0.8148148148148148,0.0003305420890260027,,0.11087616384161525,289,178,1,100.0,0.001364256480218281,
1646,Kit De 4 Bermudas Feminina Gorgurão Na Promoção,4.7,27.0,,gesmodas,gorgurinho,Feminino,primavera/verão,Essa foi da forma que pensei.,Bom.,Otimo.,+100,139.8,0.888888888888889,0.0028646981048920227,,0.21984243375055423,328,68,7,100.0,0.00045475216007276033,0.001364256480218281
1647,Kit 5 Cuecas Anti Assadura Esportiva Sem Costura Premium,4.9,50.0,37.0,keeper,microfibra,Masculino,primavera/verão,"Estava com dúvidas comprei pelas avaliações. Exatamente como eu queria cuecas boas de otima qualidade, uso m 40 elas são bem justa sou magro. Recomendaria um numero maior sem duvidas.",Meu filho gostou.,Ótimo.,+100,199.97,0.9629629629629631,0.005398854120758043,0.5245901639344263,0.32244807475870535,406,101,7,100.0,0.008640291041382447,0.030013642564802184
1648,Touca Bebe Rn Infantil Em Algodão 5 Peças,,,,yasmin bebê,,Bebês,não definido,,,,4,31.9,,,,0.03584461648647727,828,178,1,4.0,0.0018190086402910413,
1649,Calça Jeans Legging Feminina Cintura Alta Com Bolso Original,5.0,3.0,,stillger jeans,algodão,Feminino,outono/inverno,Calça maravilhosa.,Linda esta calça. Muito bem costurada e ótimo caimento. Não ficou larga na batata da perna. Ficou linda.,,+5,69.29,0.9999999999999999,0.0002203613926840018,,0.09960437911394565,738,25,3,5.0,0.015461573442473852,0.17644383810823103
1650,Roupas Grandes Bermuda Plus Size Maria João Lycra 46 Ao 60,5.0,7.0,,outras,jeans,Feminino,primavera/verão,Dei de presente entao nao posso avaliar as outres opções.,"Sensacional, gostei muito.","Produto muito bom;minha esposa que escolheu e segundo ela ,ficou muito bem. Tabela de medidas confiável.",+50,118.9,0.9999999999999999,0.0006610841780520054,,0.1842024487568637,584,75,7,50.0,0.0036380172805820826,0.030013642564802184
1651,"Patch Estampado Bambi, Desenho Disney, Adeivos Para Tecido",,,,lika loka,,,não definido,,,,3,24.49,,,,0.02320862180689608,441,178,1,3.0,0.0036380172805820826,
1652,Fita Dupla Face P/ Roupas Fashion 40 Peças 8.5cmx1.2cm,,,26.0,dcdycdu,,Feminino,não definido,,,,+50,69.43,,,0.34426229508196726,0.09984311585553018,218,178,1,50.0,0.001364256480218281,
1653,1000 Lacres De Autenticidade Inviolável Segurança Tag Roupa,4.8,8.0,,lacres tags,,Sem gênero,não definido,Ótima qualidade.,Muito bom.,,+50,52.9,0.9259259259259259,0.0007712648743940062,,0.07165512772415675,424,178,1,50.0,0.00045475216007276033,
1654,Short Bermuda Crossfit Tecnodots Verde,,,,overfame,poliéster,Sem gênero,primavera/verão,,,,1,99.9,,,,0.15180246239896322,587,122,7,1.0,0.002273760800363802,0.11732605729877217
1655,Calça Infantil Exercito Milita Camuflado Brasileiro Roupa,,,,sene,ripstop oficial do exercito brasileiro,Masculino,primavera/verão,,,,+5,49.9,,,,0.06653934040448825,700,133,7,5.0,0.0009095043201455207,0.00045475216007276033
1656,Body Infantil Personalizado C/ Nome Roupas De Bebê Vasco,,,,jl store,,Bebês,primavera/verão,,,,+5,32.99,,,,0.03770335254595683,388,178,7,5.0,0.00045475216007276033,
1657,Capa Protetora Para Mala Big Style: Tamanho G,5.0,1.0,,big style,,,não definido,Bommm e pratico.,,,+5,62.7,0.9999999999999999,0.0,,0.08836669963507385,128,178,1,5.0,0.001364256480218281,
1658,Kit 3 Short Bermuda Masculina Dry Fit Academia Plus Size,4.8,33.0,10.0,daze modas,poliéster,Masculino,primavera/verão,"Qualidade muito bom, recomendo!.",Excelente produto gostei.,Excelente.,+100,135.31,0.9259259259259259,0.0035257822829440283,0.0819672131147541,0.21218580539545037,216,122,7,100.0,0.004092769440654843,0.11732605729877217
1659,Kit 3 Camisetas Dry Fit Academia Esportiva Treino Ginástica,,,28.0,camiseta uv masculina camisa,,Masculino,não definido,,,,+25,78.87,,,0.3770491803278688,0.11594079328808704,168,178,1,25.0,0.001364256480218281,
1660,Calça Wide Leg Moletom Peluciada Cappuccino,,,,larel,algodão,Feminino,outono/inverno,,,,4,69.9,,,,0.10064458920227824,428,25,3,4.0,0.0031832651205093224,0.17644383810823103
1661,Kit 03 Legging Capri Corsário Academia Com Bolso Lateral,4.5,101.0,,cor de amora,suplex,Feminino,não definido,Produto de qualidade. Não fica transparente. Recomendo.,"Maravilhoso e confortável, comprarei mais.",Mais o menos.,+500,,0.8148148148148148,0.011018069634200088,,,206,151,1,,0.0018190086402910413,0.010459299681673489
1662,Kit Combinando Short Bermuda Moda Praia Tactel Branco Love,5.0,6.0,,relaxado,tactel com elastano,Sem gênero,primavera/verão,Gostei. Comprei um tamanho maior do que uso e ficou perfeito.,,,+25,99.99,0.9999999999999999,0.0005509034817100045,,0.15195593601855326,650,156,7,25.0,0.01182355616189177,0.00045475216007276033
1663,Cueiro Swaddle Bebê Ajustável 100% Algodão Macio Charutinho,3.9,71.0,5.0,papi,,Bebês,não definido,Ele é bem grandinho. Comprei pro meu bebê de 2 meses e coube perfeitamente.,"Bonitinho, mas o velcro é muito pequeno e muito fraquinho, meu bebe solta sempre. Alem disso nao achei tao seguro, pois cono ele nao prende na parte de baixo ele consegue puxar toda a parte que fecha para o rostonho. Nao cumpre a funçao de conter os bracinhos do bebe.","O velcro é muito pequeno para o tamanho, o bebe acaba soltando porque nao fica firme. O tecido é bom!.",+500,59.87,0.5925925925925927,0.007712648743940061,0.0,0.08354080693018656,592,178,1,,0.0009095043201455207,
1664,Kit Roupa Uniforme Ballet -collant C/ Saia + Meia +sapatilha,4.5,20.0,10.0,stelariss figurinos e confecções,,Feminino,não definido,"Eu achei o colan muito pequeno, minha filha tem 6 anos pedi o tam 8. Parece 4 anos.",Muito bonito! minha bailarina ficou mais linda❤️.,Ótimo produto.,+100,109.1,0.8148148148148148,0.0020934332304980165,0.0819672131147541,0.1674908768459466,735,178,1,100.0,0.0018190086402910413,
1665,Calça Sarja Feminina Boca Reta Conforto Tradicional Preta,,,12.0,prs jeans,sarja,Feminino,outono/inverno,,,,+5,119.51,,,0.11475409836065573,0.1852426588451963,632,138,3,5.0,0.001364256480218281,0.015461573442473852
1666,Shorts Masculino Plus Size Elite M Ao G4 Tamanho 38 Ao 64,4.6,437.0,,elite,poliéster,Masculino,primavera/verão,"Produto muito bom.
Recomendo a todos, perfeito ficou muito bom , agradeço ao vndedor, mas o mercdolivre quer que a gente escreve um texto grande não sei porque acho que eles acham que a gente tem tempo de sobra kkkkkkkkkkkkkkkkk.","Maravilhosoo,estava com medo pois sou do gênero feminino (pois é) e não sabia se o tamanho tinha diferença,comprei um dois números maior (e deu pra perceber pois ele ainda estica bastante) porém o elástico é ótimo e não deixa o short cair,deixando na verdade totalmente confortável, ele é leve e não é transparente,comprei novamente com toda a certeza.","Calção muito bom pelo preço ofertado, o tecido é bem leve e as costuras são bem feitas, sem defeitos. Muito fácil pra lavar, por não possuir forro nem aquelas listras laterais, fator que também influencia na secagem que é bem rápida. Quanto a transparência do tecido, praticamente não se nota nas.
Cores escuras, só um pouco no branco, usando com uma cueca branca nem se percebe. No quesito durabilidade não posso opinar pois só usei o calção uma vez, mas pela qualidade do tecido acho que vai cumprir a sua função. Na minha opinião, vale cada centavo.",+10mil,34.5,0.8518518518518517,0.048038783605112385,,0.04027829883018996,260,122,7,10000.0,0.0018190086402910413,0.11732605729877217
